Order_Number;ID_Client;ID_State_Code;State/ UT;Customer_Name;Order_Date;Status;Product;ID_Product;Category;ID_Category;Brand;ID_Brand;Cost; Sales ;Quantity; Total_Cost ; Total_Sales ;Assigned Supervisor;ID_Vender
141862;CLI11;UP;Uttar Pradesh;Rhushikesh Mane;18/04/2021;Order;USB Backlight Keyboard;PCT07;Keyboard;CAT07;Dell;BRD7;R$ 850,00; R$ 1.105,00 ;3; R$ 2.550,00 ; R$ 3.315,00 ;Vijay Singh; VEN11104 
141863;CLI12;KL;Kerala;Ashish Kumar;18/04/2021;Processing;Ergonomic Mouse;PCT08;Mouse;CAT08;Samsung;BRD1;R$ 650,00; R$ 845,00 ;2; R$ 1.300,00 ; R$ 1.690,00 ;Aadil Khan; VEN11105 
141864;CLI13;MP;Madhya Pradesh;Javed Akhter;18/04/2021;Delivered;"15"" LCD Dsipaly";PCT09;Monitor;CAT09;Dell;BRD7;R$ 7.500,00; R$ 9.750,00 ;2; R$ 15.000,00 ; R$ 19.500,00 ;Advika Joshi; VEN11106 
141865;CLI14;MH;Maharashtra;Haridas Balraj;18/04/2021;Shipped;75 TB HDD;PCT545;HDD;CAT10;Seagate;BRD8;R$ 10.000,00; R$ 13.000,00 ;3; R$ 30.000,00 ; R$ 39.000,00 ;Ajay Sharma; VEN11101 
141866;CLI15;MN;Manipur;Kundan Kumar;18/04/2021;Order;74 TB SSD;PCT549;SSD;CAT01;Samsung;BRD1;R$ 10.500,00; R$ 13.650,00 ;4; R$ 42.000,00 ; R$ 54.600,00 ;Roshan Kumar; VEN11102 
141867;CLI16;ML;Meghalaya;Atif Siddiqui;18/04/2021;Processing;Intel i5 12th gen.;PCT12;CPU;CAT02;Intel;BRD2;R$ 8.500,00; R$ 11.050,00 ;1; R$ 8.500,00 ; R$ 11.050,00 ;Aarvi Gupta; VEN11103 
141868;CLI17;MZ;Mizoram;Aditya Agarwal;18/04/2021;Delivered;2GB Graphic Card;PCT03;Graphic Card;CAT03;Nvidia;BRD3;R$ 7.000,00; R$ 9.100,00 ;3; R$ 21.000,00 ; R$ 27.300,00 ;Vijay Singh; VEN11104 
141869;CLI18;NL;Nagaland;Firdoush Jabee;18/04/2021;Shipped;77 GB DDR4 Ram;PCT464;Computer Case;CAT11;Hynix;BRD4;R$ 1.680,00; R$ 2.184,00 ;4; R$ 6.720,00 ; R$ 8.736,00 ;Aadil Khan; VEN11105 
141870;CLI19;OR;Orissa;Jay Prakash Kumar;18/04/2021;Order;Micro ATX motherboard;PCT14;Mouse;CAT08;MSI;BRD9;R$ 6.540,00; R$ 8.502,00 ;4; R$ 26.160,00 ; R$ 34.008,00 ;Advika Joshi; VEN11106 
141871;CLI20;PB;Punjab;Ashish Pandey;18/04/2021;Processing;Gaming Box Cabinet;PCT15;Cabinet;CAT06;Asus;BRD6;R$ 2.680,00; R$ 3.484,00 ;2; R$ 5.360,00 ; R$ 6.968,00 ;Ajay Sharma; VEN11101 
141872;CLI21;RJ;Rajasthan;Ajay Sharma;18/04/2021;Delivered;"17"" LCD Display";PCT16;Monitor;CAT09;Samsung;BRD1;R$ 8.250,00; R$ 10.725,00 ;3; R$ 24.750,00 ; R$ 32.175,00 ;Roshan Kumar; VEN11102 
141873;CLI22;SK;Sikkim;Moinuddin Saifi;18/04/2021;Shipped;81 GB DDR4 RAM;PCT492;RAM;CAT04;Samsung;BRD1;R$ 2.650,00; R$ 3.445,00 ;3; R$ 7.950,00 ; R$ 10.335,00 ;Aarvi Gupta; VEN11103 
141874;CLI23;TN;Tamil Nadu;Ramkrishna Das Adhikary;18/04/2021;Order;"26"" LCD Display";PCT18;Monitor;CAT09;Acer;BRD10;R$ 12.550,00; R$ 16.315,00 ;1; R$ 12.550,00 ; R$ 16.315,00 ;Vijay Singh; VEN11104 
141875;CLI24;TR;Tripura;Ranjeet Mandal;18/04/2021;Processing;I7 - intel 12th Generation;PCT19;CPU;CAT02;Intel;BRD2;R$ 14.500,00; R$ 18.850,00 ;3; R$ 43.500,00 ; R$ 56.550,00 ;Aadil Khan; VEN11105 
141876;CLI25;UK;Uttarakhand;Ashwini Adsare;18/04/2021;Delivered;USB Keyboard;PCT20;Keyboard;CAT07;Dell;BRD7;R$ 800,00; R$ 1.040,00 ;4; R$ 3.200,00 ; R$ 4.160,00 ;Advika Joshi; VEN11106 
141877;CLI26;UP;Uttar Pradesh;Rajesh Variya;18/04/2021;Shipped;Wireless Mouse;PCT21;Mouse;CAT08;Samsung;BRD1;R$ 600,00; R$ 780,00 ;3; R$ 1.800,00 ; R$ 2.340,00 ;Ajay Sharma; VEN11101 
141878;CLI27;WB;West Bengal;Amit Singh;18/04/2021;Order;"21"" LCD Display";PCT22;Monitor;CAT09;Dell;BRD7;R$ 10.500,00; R$ 13.650,00 ;1; R$ 10.500,00 ; R$ 13.650,00 ;Roshan Kumar; VEN11102 
141879;CLI28;TN;Tamil Nadu;Vinod Mehta;18/04/2021;Processing;75 TB HDD;PCT545;HDD;CAT10;Western Digital;BRD11;R$ 6.500,00; R$ 8.450,00 ;3; R$ 19.500,00 ; R$ 25.350,00 ;Aarvi Gupta; VEN11103 
141880;CLI29;TR;Tripura;Jignesh Mhatre;18/04/2021;Delivered;330 GB SSD;PCT550;SSD;CAT01;Samsung;BRD1;R$ 4.500,00; R$ 5.850,00 ;1; R$ 4.500,00 ; R$ 5.850,00 ;Vijay Singh; VEN11104 
141881;CLI30;AN;Andaman and Nicobar Islands;Rahul Kashyap;19/04/2021;Shipped;Intel i3 11th gen.;PCT24;CPU;CAT02;Intel;BRD2;R$ 8.500,00; R$ 11.050,00 ;4; R$ 34.000,00 ; R$ 44.200,00 ;Aadil Khan; VEN11105 
141882;CLI31;CH;Chandigarh;Mohammed Abdul Kaleem;20/04/2021;Order;4GB Graphic card;PCT25;Graphic Card;CAT03;Nvidia;BRD3;R$ 12.500,00; R$ 16.250,00 ;3; R$ 37.500,00 ; R$ 48.750,00 ;Advika Joshi; VEN11106 
141883;CLI32;DH;Dadra and Nagar Haveli;Chandrakant Kasbe;21/04/2021;Processing;82 GB DDR4 RAM;PCT499;NIC;CAT12;Hynix;BRD4;R$ 3.500,00; R$ 4.550,00 ;3; R$ 10.500,00 ; R$ 13.650,00 ;Ajay Sharma; VEN11101 
141884;CLI33;DD;Daman and Diu;Rohan Kale;22/04/2021;Delivered;BTX motherboard;PCT27;Printer;CAT13;Gigabyte;BRD5;R$ 4.500,00; R$ 5.850,00 ;3; R$ 13.500,00 ; R$ 17.550,00 ;Roshan Kumar; VEN11102 
141885;CLI34;DL;Delhi;Aniruddha Kekapure;23/04/2021;Shipped;77 Fans Cabinet;PCT551;Cabinet;CAT06;Asus;BRD6;R$ 2.100,00; R$ 2.730,00 ;3; R$ 6.300,00 ; R$ 8.190,00 ;Aarvi Gupta; VEN11103 
141886;CLI35;LD;Lakshadweep;Aslam Raza;24/04/2021;Order;Wireless Keyboard;PCT29;Keyboard;CAT07;Dell;BRD7;R$ 1.150,00; R$ 1.495,00 ;4; R$ 4.600,00 ; R$ 5.980,00 ;Vijay Singh; VEN11104 
141887;CLI36;PY;Pondicherry;Roshan Zameer;25/04/2021;Processing;USB Mouse;PCT30;Mouse;CAT08;Samsung;BRD1;R$ 350,00; R$ 455,00 ;1; R$ 350,00 ; R$ 455,00 ;Aadil Khan; VEN11105 
141888;CLI37;AP;Andhra Pradesh;Rakesh Kumar Sharma;26/04/2021;Delivered;"19"" LED Display";PCT31;Monitor;CAT09;Dell;BRD7;R$ 9.500,00; R$ 12.350,00 ;4; R$ 38.000,00 ; R$ 49.400,00 ;Advika Joshi; VEN11106 
141889;CLI38;AR;Arunachal Pradesh;Shivanand Sahani;26/04/2021;Shipped;76 TB HDD;PCT552;HDD;CAT10;Western Digital;BRD11;R$ 10.000,00; R$ 13.000,00 ;1; R$ 10.000,00 ; R$ 13.000,00 ;Ajay Sharma; VEN11101 
141890;CLI39;AS;Assam;Kunal Patra;26/04/2021;Order;586 GB M.2;PCT553;SSD;CAT01;Samsung;BRD1;R$ 6.500,00; R$ 8.450,00 ;4; R$ 26.000,00 ; R$ 33.800,00 ;Roshan Kumar; VEN11102 
141891;CLI40;BR;Bihar;Bijendra;26/04/2021;Processing;RYZEN 3rd gen. 3574;PCT554;CPU;CAT02;Intel;BRD2;R$ 8.500,00; R$ 11.050,00 ;2; R$ 17.000,00 ; R$ 22.100,00 ;Aarvi Gupta; VEN11103 
141892;CLI41;CG;Chhattisgarh;Kranti Bheke;26/04/2021;Delivered;2GB Graphic Card;PCT03;Graphic Card;CAT03;Nvidia;BRD3;R$ 7.000,00; R$ 9.100,00 ;3; R$ 21.000,00 ; R$ 27.300,00 ;Vijay Singh; VEN11104 
141893;CLI42;GA;Goa;Jagdeep;26/04/2021;Shipped;90 GB DDR4 RAM;PCT555;NIC;CAT12;Hynix;BRD4;R$ 6.550,00; R$ 8.515,00 ;3; R$ 19.650,00 ; R$ 25.545,00 ;Aadil Khan; VEN11105 
141894;CLI01;GJ;Gujarat;Adhir Samal;26/04/2021;Order;Standard ATX motherboard;PCT05;Printer;CAT13;Gigabyte;BRD5;R$ 7.650,00; R$ 9.945,00 ;3; R$ 22.950,00 ; R$ 29.835,00 ;Advika Joshi; VEN11106 
141895;CLI02;UP;Uttar Pradesh;Dannana Jhammi;26/04/2021;Processing;Compact with 1 Fan;PCT06;Cabinet;CAT06;Asus;BRD6;R$ 1.150,00; R$ 1.495,00 ;4; R$ 4.600,00 ; R$ 5.980,00 ;Ajay Sharma; VEN11101 
141896;CLI03;UP;Uttar Pradesh;Vipin Kumar;26/04/2021;Delivered;USB Backlight Keyboard;PCT07;Keyboard;CAT07;Dell;BRD7;R$ 850,00; R$ 1.105,00 ;4; R$ 3.400,00 ; R$ 4.420,00 ;Roshan Kumar; VEN11102 
141897;CLI04;UP;Uttar Pradesh;Ranjeet Kumar;26/04/2021;Shipped;Ergonomic Mouse;PCT08;Mouse;CAT08;Samsung;BRD1;R$ 650,00; R$ 845,00 ;2; R$ 1.300,00 ; R$ 1.690,00 ;Aarvi Gupta; VEN11103 
141898;CLI05;UP;Uttar Pradesh;Sajal Singhal;26/04/2021;Order;"15"" LCD Dsipaly";PCT09;Monitor;CAT09;Dell;BRD7;R$ 7.500,00; R$ 9.750,00 ;1; R$ 7.500,00 ; R$ 9.750,00 ;Vijay Singh; VEN11104 
141899;CLI06;UP;Uttar Pradesh;Akhilesh Kumar;26/04/2021;Processing;76 TB HDD;PCT552;HDD;CAT10;Seagate;BRD8;R$ 10.000,00; R$ 13.000,00 ;4; R$ 40.000,00 ; R$ 52.000,00 ;Aadil Khan; VEN11105 
141900;CLI07;UP;Uttar Pradesh;Suvankar Chakraborty;26/04/2021;Delivered;75 TB SSD;PCT556;SSD;CAT01;Samsung;BRD1;R$ 10.500,00; R$ 13.650,00 ;2; R$ 21.000,00 ; R$ 27.300,00 ;Advika Joshi; VEN11106 
141901;CLI08;UP;Uttar Pradesh;Suvankar Adhikary;26/04/2021;Shipped;Intel i5 12th gen.;PCT12;CPU;CAT02;Intel;BRD2;R$ 8.500,00; R$ 11.050,00 ;1; R$ 8.500,00 ; R$ 11.050,00 ;Ajay Sharma; VEN11101 
141902;CLI09;UP;Uttar Pradesh;Rahul Kumar Prajapati;26/04/2021;Order;2GB Graphic Card;PCT03;Graphic Card;CAT03;Nvidia;BRD3;R$ 7.000,00; R$ 9.100,00 ;4; R$ 28.000,00 ; R$ 36.400,00 ;Roshan Kumar; VEN11102 
141903;CLI10;UP;Uttar Pradesh;Sagar Jeur;26/04/2021;Processing;78 GB DDR4 Ram;PCT471;NIC;CAT12;Hynix;BRD4;R$ 1.680,00; R$ 2.184,00 ;4; R$ 6.720,00 ; R$ 8.736,00 ;Aarvi Gupta; VEN11103 
141904;CLI11;UP;Uttar Pradesh;Rhushikesh Mane;26/04/2021;Delivered;Micro ATX motherboard;PCT14;Printer;CAT13;MSI;BRD9;R$ 6.540,00; R$ 8.502,00 ;1; R$ 6.540,00 ; R$ 8.502,00 ;Vijay Singh; VEN11104 
141905;CLI12;MZ;Mizoram;Ashish Kumar;26/04/2021;Shipped;Gaming Box Cabinet;PCT15;Cabinet;CAT06;Asus;BRD6;R$ 2.680,00; R$ 3.484,00 ;4; R$ 10.720,00 ; R$ 13.936,00 ;Aadil Khan; VEN11105 
141906;CLI13;NL;Nagaland;Javed Akhter;26/04/2021;Order;"17"" LCD Display";PCT16;Monitor;CAT09;Samsung;BRD1;R$ 8.250,00; R$ 10.725,00 ;4; R$ 33.000,00 ; R$ 42.900,00 ;Advika Joshi; VEN11106 
141907;CLI14;UP;Uttar Pradesh;Haridas Balraj;26/04/2021;Processing;82 GB DDR4 RAM;PCT499;RAM;CAT04;Samsung;BRD1;R$ 2.650,00; R$ 3.445,00 ;3; R$ 7.950,00 ; R$ 10.335,00 ;Ajay Sharma; VEN11101 
141908;CLI15;UP;Uttar Pradesh;Kundan Kumar;27/04/2021;Delivered;"26"" LCD Display";PCT18;Monitor;CAT09;Acer;BRD10;R$ 12.550,00; R$ 16.315,00 ;2; R$ 25.100,00 ; R$ 32.630,00 ;Roshan Kumar; VEN11102 
141909;CLI16;UP;Uttar Pradesh;Atif Siddiqui;27/04/2021;Shipped;I7 - intel 12th Generation;PCT19;CPU;CAT02;Intel;BRD2;R$ 14.500,00; R$ 18.850,00 ;3; R$ 43.500,00 ; R$ 56.550,00 ;Aarvi Gupta; VEN11103 
141910;CLI17;UP;Uttar Pradesh;Aditya Agarwal;27/04/2021;Order;USB Keyboard;PCT20;Keyboard;CAT07;Dell;BRD7;R$ 800,00; R$ 1.040,00 ;3; R$ 2.400,00 ; R$ 3.120,00 ;Vijay Singh; VEN11104 
141911;CLI18;UP;Uttar Pradesh;Firdoush Jabee;27/04/2021;Processing;Wireless Mouse;PCT21;Mouse;CAT08;Samsung;BRD1;R$ 600,00; R$ 780,00 ;4; R$ 2.400,00 ; R$ 3.120,00 ;Aadil Khan; VEN11105 
141912;CLI19;UP;Uttar Pradesh;Jay Prakash Kumar;27/04/2021;Delivered;"21"" LCD Display";PCT22;Monitor;CAT09;Dell;BRD7;R$ 10.500,00; R$ 13.650,00 ;3; R$ 31.500,00 ; R$ 40.950,00 ;Advika Joshi; VEN11106 
141913;CLI20;UP;Uttar Pradesh;Ashish Pandey;27/04/2021;Shipped;76 TB HDD;PCT552;HDD;CAT10;Western Digital;BRD11;R$ 6.500,00; R$ 8.450,00 ;2; R$ 13.000,00 ; R$ 16.900,00 ;Ajay Sharma; VEN11101 
141914;CLI21;UP;Uttar Pradesh;Ajay Sharma;27/04/2021;Order;331 GB SSD;PCT557;SSD;CAT01;Samsung;BRD1;R$ 4.500,00; R$ 5.850,00 ;3; R$ 13.500,00 ; R$ 17.550,00 ;Roshan Kumar; VEN11102 
141915;CLI22;UP;Uttar Pradesh;Moinuddin Saifi;27/04/2021;Processing;Intel i3 11th gen.;PCT24;CPU;CAT02;Intel;BRD2;R$ 8.500,00; R$ 11.050,00 ;2; R$ 17.000,00 ; R$ 22.100,00 ;Aarvi Gupta; VEN11103 
141916;CLI23;UP;Uttar Pradesh;Ramkrishna Das Adhikary;27/04/2021;Delivered;4GB Graphic card;PCT25;Graphic Card;CAT03;Nvidia;BRD3;R$ 12.500,00; R$ 16.250,00 ;3; R$ 37.500,00 ; R$ 48.750,00 ;Vijay Singh; VEN11104 
141917;CLI24;TR;Tripura;Ranjeet Mandal;27/04/2021;Shipped;83 GB DDR4 RAM;PCT506;RAM;CAT04;Hynix;BRD4;R$ 3.500,00; R$ 4.550,00 ;1; R$ 3.500,00 ; R$ 4.550,00 ;Aadil Khan; VEN11105 
141918;CLI25;AN;Andaman and Nicobar Islands;Ashwini Adsare;27/04/2021;Order;BTX motherboard;PCT27;Motherboard;CAT05;Gigabyte;BRD5;R$ 4.500,00; R$ 5.850,00 ;4; R$ 18.000,00 ; R$ 23.400,00 ;Advika Joshi; VEN11106 
141919;CLI26;CH;Chandigarh;Rajesh Variya;27/04/2021;Processing;78 Fans Cabinet;PCT558;Cabinet;CAT06;Asus;BRD6;R$ 2.100,00; R$ 2.730,00 ;1; R$ 2.100,00 ; R$ 2.730,00 ;Ajay Sharma; VEN11101 
141920;CLI27;DH;Dadra and Nagar Haveli;Amit Singh;27/04/2021;Delivered;Wireless Keyboard;PCT29;Keyboard;CAT07;Dell;BRD7;R$ 1.150,00; R$ 1.495,00 ;4; R$ 4.600,00 ; R$ 5.980,00 ;Roshan Kumar; VEN11102 
141921;CLI28;DD;Daman and Diu;Vinod Mehta;27/04/2021;Shipped;USB Mouse;PCT30;Mouse;CAT08;Samsung;BRD1;R$ 350,00; R$ 455,00 ;3; R$ 1.050,00 ; R$ 1.365,00 ;Aarvi Gupta; VEN11103 
141922;CLI29;DL;Delhi;Jignesh Mhatre;27/04/2021;Order;"19"" LED Display";PCT31;Monitor;CAT09;Dell;BRD7;R$ 9.500,00; R$ 12.350,00 ;3; R$ 28.500,00 ; R$ 37.050,00 ;Vijay Singh; VEN11104 
141923;CLI30;LD;Lakshadweep;Rahul Kashyap;27/04/2021;Processing;77 TB HDD;PCT559;HDD;CAT10;Western Digital;BRD11;R$ 10.000,00; R$ 13.000,00 ;3; R$ 30.000,00 ; R$ 39.000,00 ;Aadil Khan; VEN11105 
141924;CLI31;PY;Pondicherry;Mohammed Abdul Kaleem;27/04/2021;Delivered;587 GB M.2;PCT560;SSD;CAT01;Samsung;BRD1;R$ 6.500,00; R$ 8.450,00 ;2; R$ 13.000,00 ; R$ 16.900,00 ;Advika Joshi; VEN11106 
141925;CLI32;AP;Andhra Pradesh;Chandrakant Kasbe;28/04/2021;Shipped;RYZEN 3rd gen. 3575;PCT561;CPU;CAT02;Intel;BRD2;R$ 8.500,00; R$ 11.050,00 ;1; R$ 8.500,00 ; R$ 11.050,00 ;Ajay Sharma; VEN11101 
141926;CLI33;UP;Uttar Pradesh;Rohan Kale;29/04/2021;Order;2GB Graphic Card;PCT03;Graphic Card;CAT03;Nvidia;BRD3;R$ 7.000,00; R$ 9.100,00 ;3; R$ 21.000,00 ; R$ 27.300,00 ;Roshan Kumar; VEN11102 
141927;CLI34;UP;Uttar Pradesh;Aniruddha Kekapure;30/04/2021;Processing;91 GB DDR4 RAM;PCT562;RAM;CAT04;Hynix;BRD4;R$ 6.550,00; R$ 8.515,00 ;1; R$ 6.550,00 ; R$ 8.515,00 ;Aarvi Gupta; VEN11103 
141928;CLI35;UP;Uttar Pradesh;Aslam Raza;30/04/2021;Delivered;Standard ATX motherboard;PCT05;Motherboard;CAT05;Gigabyte;BRD5;R$ 7.650,00; R$ 9.945,00 ;3; R$ 22.950,00 ; R$ 29.835,00 ;Vijay Singh; VEN11104 
141929;CLI36;UP;Uttar Pradesh;Roshan Zameer;30/04/2021;Shipped;Compact with 1 Fan;PCT06;Cabinet;CAT06;Asus;BRD6;R$ 1.150,00; R$ 1.495,00 ;1; R$ 1.150,00 ; R$ 1.495,00 ;Aadil Khan; VEN11105 
141930;CLI37;UP;Uttar Pradesh;Rakesh Kumar Sharma;30/04/2021;Order;USB Backlight Keyboard;PCT07;Keyboard;CAT07;Dell;BRD7;R$ 850,00; R$ 1.105,00 ;4; R$ 3.400,00 ; R$ 4.420,00 ;Advika Joshi; VEN11106 
141931;CLI38;UP;Uttar Pradesh;Shivanand Sahani;30/04/2021;Processing;Ergonomic Mouse;PCT08;Mouse;CAT08;Samsung;BRD1;R$ 650,00; R$ 845,00 ;1; R$ 650,00 ; R$ 845,00 ;Ajay Sharma; VEN11101 
141932;CLI39;UP;Uttar Pradesh;Kunal Patra;30/04/2021;Delivered;"15"" LCD Dsipaly";PCT09;Monitor;CAT09;Dell;BRD7;R$ 7.500,00; R$ 9.750,00 ;1; R$ 7.500,00 ; R$ 9.750,00 ;Roshan Kumar; VEN11102 
141933;CLI40;UP;Uttar Pradesh;Bijendra;30/04/2021;Shipped;77 TB HDD;PCT559;HDD;CAT10;Seagate;BRD8;R$ 10.000,00; R$ 13.000,00 ;3; R$ 30.000,00 ; R$ 39.000,00 ;Aarvi Gupta; VEN11103 
141934;CLI41;UP;Uttar Pradesh;Kranti Bheke;30/04/2021;Order;76 TB SSD;PCT563;SSD;CAT01;Samsung;BRD1;R$ 10.500,00; R$ 13.650,00 ;1; R$ 10.500,00 ; R$ 13.650,00 ;Vijay Singh; VEN11104 
141935;CLI42;UP;Uttar Pradesh;Jagdeep;30/04/2021;Processing;Intel i5 12th gen.;PCT12;CPU;CAT02;Intel;BRD2;R$ 8.500,00; R$ 11.050,00 ;1; R$ 8.500,00 ; R$ 11.050,00 ;Aadil Khan; VEN11105 
141936;CLI01;KA;Karnataka;Adhir Samal;30/04/2021;Delivered;2GB Graphic Card;PCT03;Graphic Card;CAT03;Nvidia;BRD3;R$ 7.000,00; R$ 9.100,00 ;4; R$ 28.000,00 ; R$ 36.400,00 ;Advika Joshi; VEN11106 
141937;CLI02;KL;Kerala;Dannana Jhammi;30/04/2021;Shipped;79 GB DDR4 Ram;PCT478;RAM;CAT04;Hynix;BRD4;R$ 1.680,00; R$ 2.184,00 ;2; R$ 3.360,00 ; R$ 4.368,00 ;Ajay Sharma; VEN11101 
141938;CLI03;MP;Madhya Pradesh;Vipin Kumar;30/04/2021;Order;Micro ATX motherboard;PCT14;Motherboard;CAT05;MSI;BRD9;R$ 6.540,00; R$ 8.502,00 ;4; R$ 26.160,00 ; R$ 34.008,00 ;Roshan Kumar; VEN11102 
141939;CLI04;MH;Maharashtra;Ranjeet Kumar;30/04/2021;Processing;Gaming Box Cabinet;PCT15;Cabinet;CAT06;Asus;BRD6;R$ 2.680,00; R$ 3.484,00 ;4; R$ 10.720,00 ; R$ 13.936,00 ;Aarvi Gupta; VEN11103 
141940;CLI05;MN;Manipur;Sajal Singhal;30/04/2021;Delivered;"17"" LCD Display";PCT16;Monitor;CAT09;Samsung;BRD1;R$ 8.250,00; R$ 10.725,00 ;2; R$ 16.500,00 ; R$ 21.450,00 ;Vijay Singh; VEN11104 
141941;CLI06;ML;Meghalaya;Akhilesh Kumar;30/04/2021;Shipped;83 GB DDR4 RAM;PCT506;RAM;CAT04;Samsung;BRD1;R$ 2.650,00; R$ 3.445,00 ;4; R$ 10.600,00 ; R$ 13.780,00 ;Aadil Khan; VEN11105 
141942;CLI07;MZ;Mizoram;Suvankar Chakraborty;30/04/2021;Order;"26"" LCD Display";PCT18;Monitor;CAT09;Acer;BRD10;R$ 12.550,00; R$ 16.315,00 ;4; R$ 50.200,00 ; R$ 65.260,00 ;Advika Joshi; VEN11106 
141943;CLI08;NL;Nagaland;Suvankar Adhikary;30/04/2021;Processing;I7 - intel 12th Generation;PCT19;CPU;CAT02;Intel;BRD2;R$ 14.500,00; R$ 18.850,00 ;2; R$ 29.000,00 ; R$ 37.700,00 ;Ajay Sharma; VEN11101 
141944;CLI09;OR;Orissa;Rahul Kumar Prajapati;30/04/2021;Delivered;USB Keyboard;PCT20;Keyboard;CAT07;Dell;BRD7;R$ 800,00; R$ 1.040,00 ;1; R$ 800,00 ; R$ 1.040,00 ;Roshan Kumar; VEN11102 
141945;CLI10;PB;Punjab;Sagar Jeur;30/04/2021;Shipped;Wireless Mouse;PCT21;Mouse;CAT08;Samsung;BRD1;R$ 600,00; R$ 780,00 ;1; R$ 600,00 ; R$ 780,00 ;Aarvi Gupta; VEN11103 
141946;CLI11;RJ;Rajasthan;Rhushikesh Mane;30/04/2021;Order;"21"" LCD Display";PCT22;Monitor;CAT09;Dell;BRD7;R$ 10.500,00; R$ 13.650,00 ;2; R$ 21.000,00 ; R$ 27.300,00 ;Vijay Singh; VEN11104 
141947;CLI12;SK;Sikkim;Ashish Kumar;30/04/2021;Processing;77 TB HDD;PCT559;HDD;CAT10;Western Digital;BRD11;R$ 6.500,00; R$ 8.450,00 ;4; R$ 26.000,00 ; R$ 33.800,00 ;Aadil Khan; VEN11105 
141948;CLI13;UP;Uttar Pradesh;Javed Akhter;30/04/2021;Delivered;332 GB SSD;PCT564;SSD;CAT01;Samsung;BRD1;R$ 4.500,00; R$ 5.850,00 ;1; R$ 4.500,00 ; R$ 5.850,00 ;Advika Joshi; VEN11106 
141949;CLI14;UP;Uttar Pradesh;Haridas Balraj;30/04/2021;Shipped;Intel i3 11th gen.;PCT24;CPU;CAT02;Intel;BRD2;R$ 8.500,00; R$ 11.050,00 ;3; R$ 25.500,00 ; R$ 33.150,00 ;Ajay Sharma; VEN11101 
141950;CLI15;UP;Uttar Pradesh;Kundan Kumar;30/04/2021;Order;4GB Graphic card;PCT25;Graphic Card;CAT03;Nvidia;BRD3;R$ 12.500,00; R$ 16.250,00 ;4; R$ 50.000,00 ; R$ 65.000,00 ;Roshan Kumar; VEN11102 
141951;CLI16;UP;Uttar Pradesh;Atif Siddiqui;30/04/2021;Processing;84 GB DDR4 RAM;PCT513;Computer Case;CAT11;Hynix;BRD4;R$ 3.500,00; R$ 4.550,00 ;1; R$ 3.500,00 ; R$ 4.550,00 ;Aarvi Gupta; VEN11103 
141952;CLI17;UP;Uttar Pradesh;Aditya Agarwal;30/04/2021;Delivered;BTX motherboard;PCT27;Mouse;CAT08;Gigabyte;BRD5;R$ 4.500,00; R$ 5.850,00 ;1; R$ 4.500,00 ; R$ 5.850,00 ;Vijay Singh; VEN11104 
141953;CLI18;UP;Uttar Pradesh;Firdoush Jabee;30/04/2021;Shipped;79 Fans Cabinet;PCT565;Cabinet;CAT06;Asus;BRD6;R$ 2.100,00; R$ 2.730,00 ;1; R$ 2.100,00 ; R$ 2.730,00 ;Aadil Khan; VEN11105 
141954;CLI19;UP;Uttar Pradesh;Jay Prakash Kumar;30/04/2021;Order;Wireless Keyboard;PCT29;Keyboard;CAT07;Dell;BRD7;R$ 1.150,00; R$ 1.495,00 ;3; R$ 3.450,00 ; R$ 4.485,00 ;Advika Joshi; VEN11106 
141955;CLI20;UP;Uttar Pradesh;Ashish Pandey;30/04/2021;Processing;USB Mouse;PCT30;Mouse;CAT08;Samsung;BRD1;R$ 350,00; R$ 455,00 ;2; R$ 700,00 ; R$ 910,00 ;Ajay Sharma; VEN11101 
141956;CLI21;UP;Uttar Pradesh;Ajay Sharma;30/04/2021;Delivered;"19"" LED Display";PCT31;Monitor;CAT09;Dell;BRD7;R$ 9.500,00; R$ 12.350,00 ;2; R$ 19.000,00 ; R$ 24.700,00 ;Roshan Kumar; VEN11102 
141957;CLI22;UP;Uttar Pradesh;Moinuddin Saifi;30/04/2021;Shipped;78 TB HDD;PCT566;HDD;CAT10;Western Digital;BRD11;R$ 10.000,00; R$ 13.000,00 ;1; R$ 10.000,00 ; R$ 13.000,00 ;Aarvi Gupta; VEN11103 
141958;CLI23;DD;Daman and Diu;Ramkrishna Das Adhikary;30/04/2021;Order;588 GB M.2;PCT567;SSD;CAT01;Samsung;BRD1;R$ 6.500,00; R$ 8.450,00 ;1; R$ 6.500,00 ; R$ 8.450,00 ;Vijay Singh; VEN11104 
141959;CLI24;DL;Delhi;Ranjeet Mandal;30/04/2021;Processing;RYZEN 3rd gen. 3576;PCT568;CPU;CAT02;Intel;BRD2;R$ 8.500,00; R$ 11.050,00 ;2; R$ 17.000,00 ; R$ 22.100,00 ;Aadil Khan; VEN11105 
141960;CLI25;LD;Lakshadweep;Ashwini Adsare;30/04/2021;Delivered;2GB Graphic Card;PCT03;Graphic Card;CAT03;Nvidia;BRD3;R$ 7.000,00; R$ 9.100,00 ;2; R$ 14.000,00 ; R$ 18.200,00 ;Advika Joshi; VEN11106 
